x,y
363.49334716796875,734.0697631835938
353.5699462890625,735.3339233398438
343.6169738769531,736.3386840820312
333.6409606933594,737.0830688476562
323.6726989746094,737.9235229492188
313.7248229980469,738.9795532226562
303.7998962402344,740.232666015625
293.8990783691406,741.663818359375
284.0220947265625,743.251953125
274.16761779785156,744.9736938476562
264.33355712890625,746.8093872070312
254.51666259765625,748.7343139648438
244.71334838867188,750.7282104492188
234.91944885253906,752.7672119140625
225.1299285888672,754.8272705078125
215.34042358398438,756.8869018554688
205.54579162597656,758.9225463867188
195.74237060546875,760.9149780273438
185.9250030517578,762.8380126953125
176.0904083251953,764.6705322265625
166.23585510253906,766.3917846679688
156.35874938964844,767.979248046875
146.46039581298828,769.4284057617188
136.5579605102539,770.8502807617188
126.65277862548828,772.2518310546875
116.73890686035156,773.59033203125
106.81182098388672,774.8272705078125
96.86812591552734,775.9224243164062
86.90593719482422,776.8324584960938
78.78938674926758,772.2532348632812
75.82342910766602,762.746337890625
74.79339599609375,752.8014526367188
74.61177062988281,742.8007202148438
74.90182876586914,732.8015747070312
75.45579147338867,722.8131103515625
75.99065780639648,712.8241577148438
76.08511734008789,702.8208618164062
76.32295989990234,692.8197631835938
76.64493942260742,682.8211669921875
76.97892379760742,672.8228149414062
77.25933074951172,662.8228759765625
77.41728591918945,652.8202514648438
77.38512802124023,642.816650390625
77.08823013305664,632.817626953125
76.45367813110352,622.8344116210938
75.40530776977539,612.886474609375
73.86471557617188,603.003173828125
71.75796890258789,593.2252807617188
69.01856231689453,583.6057739257812
65.61923217773438,574.1990356445312
62.56006622314453,564.6777954101562
60.2194709777832,554.9532470703125
58.4111213684082,545.1150512695312
56.987613677978516,535.21337890625
55.82796096801758,525.2771911621094
54.822696685791016,515.3238830566406
53.862525939941406,505.3662414550781
52.822906494140625,495.41656494140625
51.67475700378418,485.4787902832031
50.474449157714844,475.5471496582031
49.22943115234375,465.62103271484375
47.94547653198242,455.69964599609375
46.63061714172363,445.78253173828125
45.29074668884277,435.868896484375
43.931095123291016,425.9578552246094
42.56114387512207,416.0482177734375
41.20047378540039,406.13726806640625
39.91413879394531,396.216552734375
38.71238327026367,386.28515625
37.59792518615723,376.343505859375
36.57426643371582,366.3921813964844
35.64430046081543,356.4315490722656
34.810832023620605,346.4624328613281
34.077253341674805,336.4854736328125
33.4481315612793,326.5013732910156
32.926673889160156,316.51116943359375
32.516655921936035,306.5158996582031
32.22236347198486,296.51629638671875
32.0493278503418,286.5138854980469
31.99912166595459,276.5101013183594
31.93652057647705,266.50657653808594
31.78542423248291,256.5038757324219
31.557729721069336,246.50241088867188
31.26813507080078,236.50271606445312
30.930496215820312,226.50465393066406
30.55871295928955,216.5075225830078
30.16613483428955,206.5115203857422
29.769845008850098,196.51541137695312
29.380285263061523,186.51895141601562
29.012849807739258,176.52175903320312
28.682666778564453,166.5234375
28.40288543701172,156.52342224121094
28.18698501586914,146.52186584472656
28.04828643798828,136.5190658569336
27.99987268447876,126.51519012451172
27.874447345733643,116.51227569580078
27.670164585113525,106.51041412353516
27.633026123046875,96.50707244873047
28.019295692443848,86.51192474365234
29.091955184936523,76.56845092773438
31.101216316223145,66.77315139770508
34.27528953552246,57.295692443847656
40.26345252990723,49.49458122253418
49.99828910827637,47.79964637756348
